
毛豆,3.0,4.0,3.5,冀苏川,斤,2022-08-04 00:00:00

玉米,0.7,0.9,0.8,冀,斤,2022-08-04 00:00:00

花生,2.6,5.5,4.05,苏粤皖,斤,2022-08-04 00:00:00

苦瓜,1.0,1.5,1.25,冀鲁,斤,2022-08-04 00:00:00

丝瓜,2.0,4.0,3.0,冀鲁,斤,2022-08-04 00:00:00

西葫芦,0.4,0.8,0.6,冀蒙晋,斤,2022-08-04 00:00:00

佛手瓜,2.6,3.0,2.8,鲁,斤,2022-08-04 00:00:00

瓠子,0.6,1.0,0.8,京,斤,2022-08-04 00:00:00

贝贝南瓜,1.7,2.0,1.85,鲁蒙,斤,2022-08-04 00:00:00

金丝南瓜,3.3,3.6,3.45,蒙冀,斤,2022-08-04 00:00:00

板栗南瓜,1.6,1.8,1.7,鲁新,斤,2022-08-04 00:00:00

口蘑,6.5,7.0,6.75,冀,斤,2022-08-04 00:00:00

杏鲍菇,2.8,4.0,3.4,苏豫津,斤,2022-08-04 00:00:00

金针菇,3.0,4.0,3.5,辽鲁,斤,2022-08-04 00:00:00

油菜,1.5,2.0,1.75,,斤,2022-08-04 00:00:00

小白菜,1.5,2.5,2.0,,斤,2022-08-04 00:00:00

油麦菜,1.5,2.0,1.75,,斤,2022-08-04 00:00:00

奶白菜,1.5,2.5,2.0,,斤,2022-08-04 00:00:00

散生菜,1.3,2.0,1.65,,斤,2022-08-04 00:00:00

香葱,4.0,5.0,4.5,,斤,2022-08-04 00:00:00

茼蒿,8.0,9.0,8.5,,斤,2022-08-04 00:00:00

蒿子秆,4.0,5.0,4.5,,斤,2022-08-04 00:00:00

水萝卜,2.0,2.5,2.25,,斤,2022-08-04 00:00:00

樱桃萝卜,1.5,2.0,1.75,,斤,2022-08-04 00:00:00

香芹,2.0,2.5,2.25,,斤,2022-08-04 00:00:00

菠菜,3.5,4.0,3.75,,斤,2022-08-04 00:00:00

苋菜,1.3,1.8,1.55,,斤,2022-08-04 00:00:00

菊花菜,3.0,4.0,3.5,,斤,2022-08-04 00:00:00

青蒜,3.0,3.5,3.25,,斤,2022-08-04 00:00:00

盖菜,1.0,1.5,1.25,,斤,2022-08-04 00:00:00

芥兰,2.0,3.0,2.5,,斤,2022-08-04 00:00:00

红薯,1.2,1.4,1.3,冀,斤,2022-08-05 00:00:00

红薯,2.2,2.8,2.5,粤琼,斤,2022-08-05 00:00:00

紫薯,2.6,3.8,3.2,,斤,2022-08-05 00:00:00

茭白,4.5,4.9,4.7,云,斤,2022-08-05 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-08-05 00:00:00

芋头,3.5,3.8,3.65,闽,斤,2022-08-05 00:00:00

姜,1.2,3.2,2.2,鲁,斤,2022-08-05 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-08-05 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-08-05 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-08-05 00:00:00

大葱,1.8,2.2,2.0,鲁冀,斤,2022-08-05 00:00:00

小葱,3.0,4.0,3.5,冀,斤,2022-08-05 00:00:00

蒜苗,2.5,5.0,3.75,鲁豫,斤,2022-08-05 00:00:00

蒜黄,6.0,7.0,6.5,冀,斤,2022-08-05 00:00:00

青蒜,3.2,3.4,3.3,甘,斤,2022-08-05 00:00:00

平菇,3.5,4.5,4.0,冀,斤,2022-08-05 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-08-05 00:00:00

白玉菇,3.5,4.5,4.0,冀,斤,2022-08-05 00:00:00

口蘑,6.5,7.0,6.75,冀,斤,2022-08-05 00:00:00

杏鲍菇,2.8,4.0,3.4,苏豫津,斤,2022-08-05 00:00:00

毛冬瓜,0.6,0.8,0.7,冀鲁,斤,2022-08-05 00:00:00

架豆,1.0,2.5,1.75,冀晋,斤,2022-08-05 00:00:00

豆王,1.6,3.0,2.3,辽甘,斤,2022-08-05 00:00:00

扁豆,1.3,2.5,1.9,冀晋,斤,2022-08-05 00:00:00

豇豆,1.0,1.8,1.4,冀,斤,2022-08-05 00:00:00

白不老,1.5,3.0,2.25,辽冀,斤,2022-08-05 00:00:00

油豆,2.5,5.0,3.75,辽冀,斤,2022-08-05 00:00:00

毛豆,3.0,4.0,3.5,冀苏川,斤,2022-08-05 00:00:00

玉米,0.7,1.0,0.85,冀,斤,2022-08-05 00:00:00

花生,2.6,5.5,4.05,苏粤皖,斤,2022-08-05 00:00:00

苦瓜,0.8,1.2,1.0,冀鲁,斤,2022-08-05 00:00:00

丝瓜,2.0,4.0,3.0,冀鲁,斤,2022-08-05 00:00:00

西葫芦,0.4,0.8,0.6,冀蒙晋,斤,2022-08-05 00:00:00

佛手瓜,2.6,3.0,2.8,鲁,斤,2022-08-05 00:00:00

瓠子,0.6,1.0,0.8,京,斤,2022-08-05 00:00:00

贝贝南瓜,1.7,2.0,1.85,鲁蒙,斤,2022-08-05 00:00:00

金丝南瓜,3.3,3.6,3.45,蒙冀,斤,2022-08-05 00:00:00

板栗南瓜,1.6,1.8,1.7,鲁新,斤,2022-08-05 00:00:00

南北瓜,0.7,0.9,0.8,湘,斤,2022-08-05 00:00:00

尖椒,1.5,3.0,2.25,蒙冀,斤,2022-08-05 00:00:00

菜心,3.0,3.5,3.25,,斤,2022-08-04 00:00:00

空心菜,1.5,2.0,1.75,,斤,2022-08-04 00:00:00

鸡毛菜,3.0,4.0,3.5,,斤,2022-08-04 00:00:00

荆芥,2.5,3.0,2.75,,斤,2022-08-04 00:00:00

紫苏叶,3.0,3.5,3.25,,斤,2022-08-04 00:00:00

豌豆苗,4.0,4.5,4.25,,斤,2022-08-04 00:00:00

快菜,1.5,2.0,1.75,,斤,2022-08-04 00:00:00

苦菊,3.0,3.5,3.25,,斤,2022-08-04 00:00:00

穿心莲,3.0,3.5,3.25,,斤,2022-08-04 00:00:00

木耳菜,2.5,2.8,2.65,,斤,2022-08-04 00:00:00

大白菜,0.4,0.5,0.45,冀,斤,2022-08-03 00:00:00

娃娃菜,0.7,0.8,0.75,冀,斤,2022-08-03 00:00:00

小白菜,0.7,1.0,0.85,冀,斤,2022-08-03 00:00:00

圆白菜,0.6,1.0,0.8,冀,斤,2022-08-03 00:00:00

紫甘蓝,1.0,1.2,1.1,冀,斤,2022-08-03 00:00:00

芹菜,0.7,1.3,1.0,冀,斤,2022-08-03 00:00:00

西芹,1.8,2.0,1.9,冀,斤,2022-08-03 00:00:00

菠菜,2.0,2.5,2.25,冀蒙,斤,2022-08-03 00:00:00

莴笋,0.6,1.0,0.8,冀蒙,斤,2022-08-03 00:00:00

团生菜,0.8,1.2,1.0,冀,斤,2022-08-03 00:00:00

散叶生菜,1.2,1.5,1.35,冀,斤,2022-08-03 00:00:00

罗马生菜,1.2,1.5,1.35,冀,斤,2022-08-03 00:00:00

油菜,1.2,1.8,1.5,鲁京,斤,2022-08-03 00:00:00

香菜,2.5,3.5,3.0,冀,斤,2022-08-03 00:00:00

茴香,1.5,2.0,1.75,冀,斤,2022-08-03 00:00:00

韭菜,1.5,2.0,1.75,冀,斤,2022-08-03 00:00:00

苦菊,2.0,2.8,2.4,冀辽,斤,2022-08-03 00:00:00

油麦菜,2.0,2.5,2.25,冀,斤,2022-08-03 00:00:00

散菜花,1.2,1.5,1.35,冀,斤,2022-08-03 00:00:00

绿菜花,0.8,1.3,1.05,冀,斤,2022-08-03 00:00:00

绿豆芽,0.95,1.0,0.98,,斤,2022-08-03 00:00:00

黄豆芽,0.85,0.9,0.88,,斤,2022-08-03 00:00:00

番茄,0.8,1.4,1.1,冀鲁宁,斤,2022-08-03 00:00:00

番茄,1.5,2.1,1.8,冀蒙,斤,2022-08-03 00:00:00

番茄,2.0,2.5,2.25,蒙,斤,2022-08-03 00:00:00

黄瓜,1.2,2.0,1.6,鲁辽,斤,2022-08-03 00:00:00

黄瓜,2.0,2.6,2.3,冀,斤,2022-08-03 00:00:00

小黄瓜,3.0,4.8,3.9,辽鲁,斤,2022-08-03 00:00:00

茄子,0.5,1.0,0.75,冀豫京,斤,2022-08-03 00:00:00

长茄,1.0,2.3,1.65,冀晋辽,斤,2022-08-03 00:00:00

金针菇,3.0,4.0,3.5,辽鲁,斤,2022-08-05 00:00:00

油菜,1.5,2.0,1.75,,斤,2022-08-05 00:00:00

小白菜,1.5,2.5,2.0,,斤,2022-08-05 00:00:00

油麦菜,1.5,2.0,1.75,,斤,2022-08-05 00:00:00

奶白菜,1.5,2.5,2.0,,斤,2022-08-05 00:00:00

散生菜,1.3,2.0,1.65,,斤,2022-08-05 00:00:00

香葱,4.0,5.0,4.5,,斤,2022-08-05 00:00:00

茼蒿,8.0,9.0,8.5,,斤,2022-08-05 00:00:00

蒿子秆,4.0,5.0,4.5,,斤,2022-08-05 00:00:00

水萝卜,2.0,2.5,2.25,,斤,2022-08-05 00:00:00

樱桃萝卜,1.5,2.0,1.75,,斤,2022-08-05 00:00:00

香芹,2.0,2.5,2.25,,斤,2022-08-05 00:00:00

菠菜,3.5,4.0,3.75,,斤,2022-08-05 00:00:00

苋菜,1.3,1.8,1.55,,斤,2022-08-05 00:00:00

菊花菜,3.0,4.0,3.5,,斤,2022-08-05 00:00:00

青蒜,3.0,3.5,3.25,,斤,2022-08-05 00:00:00

盖菜,1.0,1.5,1.25,,斤,2022-08-05 00:00:00

芥兰,2.0,3.0,2.5,,斤,2022-08-05 00:00:00

菜心,3.0,3.5,3.25,,斤,2022-08-05 00:00:00

空心菜,1.5,2.0,1.75,,斤,2022-08-05 00:00:00

金丝南瓜,3.3,3.6,3.45,蒙冀,斤,2022-08-03 00:00:00

板栗南瓜,1.6,1.8,1.7,鲁新,斤,2022-08-03 00:00:00

南北瓜,0.7,0.9,0.8,湘,斤,2022-08-03 00:00:00

尖椒,1.5,3.0,2.25,蒙冀,斤,2022-08-03 00:00:00

红尖椒,6.0,7.0,6.5,鲁,斤,2022-08-03 00:00:00

美人椒,8.0,9.0,8.5,鲁琼,斤,2022-08-03 00:00:00

螺丝椒,2.5,5.0,3.75,鲁冀,斤,2022-08-03 00:00:00

柿子椒,1.1,2.8,1.95,鲁冀辽,斤,2022-08-03 00:00:00

线椒,2.0,3.5,2.75,鲁冀,斤,2022-08-03 00:00:00

杭椒,2.0,2.5,2.25,鲁冀辽,斤,2022-08-03 00:00:00

小米椒,5.0,8.0,6.5,云豫,斤,2022-08-03 00:00:00

彩椒,5.0,6.0,5.5,鲁冀,斤,2022-08-03 00:00:00

白萝卜,0.5,0.6,0.55,冀,斤,2022-08-03 00:00:00

心里美,1.5,2.0,1.75,冀,斤,2022-08-03 00:00:00

卞萝卜,0.8,0.9,0.85,冀,斤,2022-08-03 00:00:00

青萝卜,0.8,1.4,1.1,鲁,斤,2022-08-03 00:00:00

胡萝卜,0.8,1.0,0.9,鲁蒙,斤,2022-08-03 00:00:00

胡萝卜,1.0,1.2,1.1,鲁蒙,斤,2022-08-03 00:00:00

土豆,1.0,1.6,1.3,冀辽陕,斤,2022-08-03 00:00:00

葱头,1.0,1.2,1.1,甘辽,斤,2022-08-03 00:00:00

油菜,1.2,1.6,1.4,鲁京,斤,2022-08-04 00:00:00

香菜,2.5,3.5,3.0,冀,斤,2022-08-04 00:00:00

茴香,1.5,2.5,2.0,冀,斤,2022-08-04 00:00:00

韭菜,1.5,2.0,1.75,冀,斤,2022-08-04 00:00:00

苦菊,2.0,2.8,2.4,冀辽,斤,2022-08-04 00:00:00

油麦菜,2.0,2.5,2.25,冀,斤,2022-08-04 00:00:00

散菜花,1.2,1.5,1.35,冀,斤,2022-08-04 00:00:00

绿菜花,0.8,1.3,1.05,冀,斤,2022-08-04 00:00:00

绿豆芽,0.95,1.0,0.98,,斤,2022-08-04 00:00:00

黄豆芽,0.85,0.9,0.88,,斤,2022-08-04 00:00:00

番茄,0.8,1.4,1.1,冀鲁宁,斤,2022-08-04 00:00:00

番茄,1.1,1.8,1.45,冀蒙,斤,2022-08-04 00:00:00

番茄,1.6,2.2,1.9,蒙,斤,2022-08-04 00:00:00

黄瓜,1.0,2.0,1.5,鲁辽,斤,2022-08-04 00:00:00

黄瓜,2.0,2.6,2.3,冀,斤,2022-08-04 00:00:00

小黄瓜,3.0,4.8,3.9,辽鲁,斤,2022-08-04 00:00:00

茄子,0.5,1.0,0.75,冀豫京,斤,2022-08-04 00:00:00

长茄,0.5,2.2,1.35,冀晋辽,斤,2022-08-04 00:00:00

线茄,1.0,2.0,1.5,冀京,斤,2022-08-04 00:00:00

广茄,0.5,0.8,0.65,冀京,斤,2022-08-04 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-08-03 00:00:00

白玉菇,3.5,4.5,4.0,冀,斤,2022-08-03 00:00:00

口蘑,6.5,7.0,6.75,冀,斤,2022-08-03 00:00:00

杏鲍菇,2.8,4.0,3.4,苏豫津,斤,2022-08-03 00:00:00

金针菇,3.0,4.0,3.5,辽鲁,斤,2022-08-03 00:00:00

油菜,1.5,2.0,1.75,,斤,2022-08-03 00:00:00

小白菜,1.5,2.5,2.0,,斤,2022-08-03 00:00:00

油麦菜,1.5,1.8,1.65,,斤,2022-08-03 00:00:00

奶白菜,1.5,2.5,2.0,,斤,2022-08-03 00:00:00

散生菜,1.5,2.0,1.75,,斤,2022-08-03 00:00:00

香葱,4.0,5.0,4.5,,斤,2022-08-03 00:00:00

茼蒿,8.0,9.0,8.5,,斤,2022-08-03 00:00:00

蒿子秆,4.0,5.0,4.5,,斤,2022-08-03 00:00:00

水萝卜,2.0,2.5,2.25,,斤,2022-08-03 00:00:00

樱桃萝卜,1.0,1.5,1.25,,斤,2022-08-03 00:00:00

香芹,2.0,2.5,2.25,,斤,2022-08-03 00:00:00

菠菜,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

苋菜,1.8,2.5,2.15,,斤,2022-08-03 00:00:00

菊花菜,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

青蒜,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

葱头,0.9,1.1,1.0,鲁辽,斤,2022-08-03 00:00:00

山药,4.3,5.5,4.9,冀,斤,2022-08-03 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-08-03 00:00:00

莲藕,4.5,5.0,4.75,川,斤,2022-08-03 00:00:00

红薯,1.2,1.4,1.3,冀,斤,2022-08-03 00:00:00

红薯,2.2,2.8,2.5,粤琼,斤,2022-08-03 00:00:00

紫薯,2.6,3.8,3.2,,斤,2022-08-03 00:00:00

茭白,4.5,4.9,4.7,云,斤,2022-08-03 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-08-03 00:00:00

芋头,3.5,3.8,3.65,闽,斤,2022-08-03 00:00:00

姜,1.2,3.2,2.2,鲁,斤,2022-08-03 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-08-03 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-08-03 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-08-03 00:00:00

大葱,1.8,2.2,2.0,鲁冀,斤,2022-08-03 00:00:00

小葱,3.0,4.0,3.5,冀,斤,2022-08-03 00:00:00

蒜苗,2.5,5.0,3.75,鲁豫,斤,2022-08-03 00:00:00

蒜黄,6.0,7.0,6.5,冀,斤,2022-08-03 00:00:00

青蒜,3.2,3.4,3.3,甘,斤,2022-08-03 00:00:00

平菇,3.5,4.5,4.0,冀,斤,2022-08-03 00:00:00

盖菜,1.0,1.5,1.25,,斤,2022-08-03 00:00:00

芥兰,2.0,3.0,2.5,,斤,2022-08-03 00:00:00

菜心,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

空心菜,1.8,2.5,2.15,,斤,2022-08-03 00:00:00

鸡毛菜,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

荆芥,2.5,3.0,2.75,,斤,2022-08-03 00:00:00

紫苏叶,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

豌豆苗,4.0,4.5,4.25,,斤,2022-08-03 00:00:00

快菜,1.5,2.0,1.75,,斤,2022-08-03 00:00:00

苦菊,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

穿心莲,3.0,3.5,3.25,,斤,2022-08-03 00:00:00

木耳菜,2.5,2.8,2.65,,斤,2022-08-03 00:00:00

大白菜,0.4,0.5,0.45,冀,斤,2022-08-02 00:00:00

娃娃菜,0.7,0.8,0.75,冀,斤,2022-08-02 00:00:00

小白菜,0.7,1.0,0.85,冀,斤,2022-08-02 00:00:00

圆白菜,0.6,1.0,0.8,冀,斤,2022-08-02 00:00:00

紫甘蓝,1.0,1.2,1.1,冀,斤,2022-08-02 00:00:00

芹菜,0.7,1.3,1.0,冀,斤,2022-08-02 00:00:00

西芹,1.8,2.0,1.9,冀,斤,2022-08-02 00:00:00

菠菜,1.4,2.0,1.7,冀蒙,斤,2022-08-02 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-08-04 00:00:00

莲藕,4.5,5.0,4.75,川,斤,2022-08-04 00:00:00

红薯,1.2,1.4,1.3,冀,斤,2022-08-04 00:00:00

红薯,2.2,2.8,2.5,粤琼,斤,2022-08-04 00:00:00

紫薯,2.6,3.8,3.2,,斤,2022-08-04 00:00:00

茭白,4.5,4.9,4.7,云,斤,2022-08-04 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-08-04 00:00:00

芋头,3.5,3.8,3.65,闽,斤,2022-08-04 00:00:00

姜,1.2,3.2,2.2,鲁,斤,2022-08-04 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-08-04 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-08-04 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-08-04 00:00:00

大葱,1.8,2.2,2.0,鲁冀,斤,2022-08-04 00:00:00

小葱,3.0,4.0,3.5,冀,斤,2022-08-04 00:00:00

蒜苗,2.5,5.0,3.75,鲁豫,斤,2022-08-04 00:00:00

蒜黄,6.0,7.0,6.5,冀,斤,2022-08-04 00:00:00

青蒜,3.2,3.4,3.3,甘,斤,2022-08-04 00:00:00

平菇,3.5,4.5,4.0,冀,斤,2022-08-04 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-08-04 00:00:00

白玉菇,3.5,4.5,4.0,冀,斤,2022-08-04 00:00:00

莴笋,0.6,1.1,0.85,冀蒙,斤,2022-08-02 00:00:00

团生菜,0.8,1.2,1.0,冀,斤,2022-08-02 00:00:00

散叶生菜,1.2,1.5,1.35,冀,斤,2022-08-02 00:00:00

罗马生菜,1.2,1.5,1.35,冀,斤,2022-08-02 00:00:00

油菜,0.8,1.2,1.0,鲁京,斤,2022-08-02 00:00:00

香菜,1.5,2.5,2.0,冀,斤,2022-08-02 00:00:00

茴香,1.0,1.5,1.25,冀,斤,2022-08-02 00:00:00

韭菜,1.5,2.0,1.75,冀,斤,2022-08-02 00:00:00

苦菊,2.0,2.8,2.4,冀辽,斤,2022-08-02 00:00:00

油麦菜,2.0,2.5,2.25,冀,斤,2022-08-02 00:00:00

散菜花,1.3,1.8,1.55,冀,斤,2022-08-02 00:00:00

绿菜花,0.8,1.6,1.2,冀,斤,2022-08-02 00:00:00

绿豆芽,0.95,1.0,0.98,,斤,2022-08-02 00:00:00

黄豆芽,0.85,0.9,0.88,,斤,2022-08-02 00:00:00

番茄,0.8,1.4,1.1,冀鲁宁,斤,2022-08-02 00:00:00

番茄,1.5,2.1,1.8,冀蒙,斤,2022-08-02 00:00:00

番茄,2.3,2.6,2.45,蒙,斤,2022-08-02 00:00:00

黄瓜,1.2,2.2,1.7,鲁辽,斤,2022-08-02 00:00:00

黄瓜,2.0,2.6,2.3,冀,斤,2022-08-02 00:00:00

小黄瓜,3.0,4.8,3.9,辽鲁,斤,2022-08-02 00:00:00

线茄,1.0,2.3,1.65,冀京,斤,2022-08-03 00:00:00

广茄,0.7,1.0,0.85,冀京,斤,2022-08-03 00:00:00

冬瓜,0.6,0.8,0.7,桂冀,斤,2022-08-03 00:00:00

冬瓜,0.4,0.6,0.5,鄂冀,斤,2022-08-03 00:00:00

毛冬瓜,0.6,0.8,0.7,冀鲁,斤,2022-08-03 00:00:00

架豆,1.0,2.5,1.75,冀晋,斤,2022-08-03 00:00:00

豆王,1.6,3.0,2.3,辽甘,斤,2022-08-03 00:00:00

扁豆,1.3,2.0,1.65,冀晋,斤,2022-08-03 00:00:00

豇豆,1.0,1.7,1.35,冀,斤,2022-08-03 00:00:00

白不老,1.5,3.0,2.25,辽冀,斤,2022-08-03 00:00:00

油豆,2.5,3.0,2.75,辽冀,斤,2022-08-03 00:00:00

毛豆,3.0,4.0,3.5,冀苏川,斤,2022-08-03 00:00:00

玉米,0.7,1.2,0.95,冀,斤,2022-08-03 00:00:00

花生,2.6,5.5,4.05,苏粤皖,斤,2022-08-03 00:00:00

苦瓜,1.0,1.5,1.25,冀鲁,斤,2022-08-03 00:00:00

丝瓜,2.0,4.0,3.0,冀鲁,斤,2022-08-03 00:00:00

西葫芦,0.3,0.9,0.6,冀蒙晋,斤,2022-08-03 00:00:00

佛手瓜,2.6,3.0,2.8,鲁,斤,2022-08-03 00:00:00

瓠子,0.6,1.0,0.8,京,斤,2022-08-03 00:00:00

贝贝南瓜,1.7,2.0,1.85,鲁蒙,斤,2022-08-03 00:00:00

茄子,0.5,1.3,0.9,冀豫京,斤,2022-08-02 00:00:00

长茄,1.0,2.3,1.65,冀晋辽,斤,2022-08-02 00:00:00

线茄,1.0,2.5,1.75,冀京,斤,2022-08-02 00:00:00

广茄,0.7,1.0,0.85,冀京,斤,2022-08-02 00:00:00

冬瓜,0.6,0.8,0.7,桂冀,斤,2022-08-02 00:00:00

冬瓜,0.4,0.6,0.5,鄂冀,斤,2022-08-02 00:00:00

毛冬瓜,0.6,0.8,0.7,冀鲁,斤,2022-08-02 00:00:00

架豆,1.0,2.5,1.75,冀晋,斤,2022-08-02 00:00:00

豆王,1.6,3.0,2.3,辽甘,斤,2022-08-02 00:00:00

扁豆,1.3,2.0,1.65,冀晋,斤,2022-08-02 00:00:00

豇豆,1.0,1.5,1.25,冀,斤,2022-08-02 00:00:00

白不老,1.5,3.0,2.25,辽冀,斤,2022-08-02 00:00:00

油豆,2.5,3.0,2.75,辽冀,斤,2022-08-02 00:00:00

毛豆,3.0,4.0,3.5,冀苏川,斤,2022-08-02 00:00:00

玉米,0.7,1.0,0.85,冀,斤,2022-08-02 00:00:00

花生,2.8,5.5,4.15,苏粤皖,斤,2022-08-02 00:00:00

苦瓜,1.0,1.5,1.25,冀鲁,斤,2022-08-02 00:00:00

丝瓜,2.0,4.0,3.0,冀鲁,斤,2022-08-02 00:00:00

西葫芦,0.3,0.9,0.6,冀蒙晋,斤,2022-08-02 00:00:00

佛手瓜,2.6,3.0,2.8,鲁,斤,2022-08-02 00:00:00

瓠子,0.6,1.0,0.8,京,斤,2022-08-02 00:00:00

贝贝南瓜,1.7,2.0,1.85,鲁蒙,斤,2022-08-02 00:00:00

金丝南瓜,3.3,3.6,3.45,蒙冀,斤,2022-08-02 00:00:00

板栗南瓜,1.6,1.8,1.7,鲁新,斤,2022-08-02 00:00:00

南北瓜,0.7,0.9,0.8,湘,斤,2022-08-02 00:00:00

尖椒,2.0,3.2,2.6,蒙冀,斤,2022-08-02 00:00:00

红尖椒,6.0,7.0,6.5,鲁,斤,2022-08-02 00:00:00

美人椒,8.0,9.0,8.5,鲁琼,斤,2022-08-02 00:00:00

螺丝椒,2.5,5.0,3.75,鲁冀,斤,2022-08-02 00:00:00

柿子椒,1.1,2.8,1.95,鲁冀辽,斤,2022-08-02 00:00:00

线椒,2.8,3.5,3.15,鲁冀,斤,2022-08-02 00:00:00

杭椒,2.0,3.0,2.5,鲁冀辽,斤,2022-08-02 00:00:00

小米椒,6.0,8.0,7.0,云豫,斤,2022-08-02 00:00:00

彩椒,5.0,6.0,5.5,鲁冀,斤,2022-08-02 00:00:00

白萝卜,0.5,0.6,0.55,冀,斤,2022-08-02 00:00:00

心里美,1.5,2.0,1.75,冀,斤,2022-08-02 00:00:00

卞萝卜,0.8,0.9,0.85,冀,斤,2022-08-02 00:00:00

青萝卜,0.8,1.4,1.1,鲁,斤,2022-08-02 00:00:00

胡萝卜,0.8,1.0,0.9,鲁蒙,斤,2022-08-02 00:00:00

胡萝卜,1.0,1.2,1.1,鲁蒙,斤,2022-08-02 00:00:00

土豆,1.0,1.6,1.3,冀辽陕,斤,2022-08-02 00:00:00

葱头,1.1,1.2,1.15,甘辽,斤,2022-08-02 00:00:00

葱头,1.0,1.1,1.05,鲁辽,斤,2022-08-02 00:00:00

山药,4.3,5.5,4.9,冀,斤,2022-08-02 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-08-02 00:00:00

莲藕,4.5,5.0,4.75,川,斤,2022-08-02 00:00:00

红薯,1.2,1.4,1.3,冀,斤,2022-08-02 00:00:00

红薯,2.2,2.8,2.5,粤琼,斤,2022-08-02 00:00:00

紫薯,2.6,3.8,3.2,,斤,2022-08-02 00:00:00

茭白,4.5,4.9,4.7,云,斤,2022-08-02 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-08-02 00:00:00

芋头,3.5,3.8,3.65,闽,斤,2022-08-02 00:00:00

姜,1.2,3.2,2.2,鲁,斤,2022-08-02 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-08-02 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-08-02 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-08-02 00:00:00

大葱,1.8,2.2,2.0,鲁冀,斤,2022-08-02 00:00:00

小葱,3.0,4.0,3.5,冀,斤,2022-08-02 00:00:00

蒜苗,2.5,5.0,3.75,鲁豫,斤,2022-08-02 00:00:00

蒜黄,6.0,7.0,6.5,冀,斤,2022-08-02 00:00:00

青蒜,3.2,3.4,3.3,甘,斤,2022-08-02 00:00:00

平菇,3.5,4.5,4.0,冀,斤,2022-08-02 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-08-02 00:00:00

白玉菇,3.5,4.5,4.0,冀,斤,2022-08-02 00:00:00

口蘑,6.5,7.0,6.75,冀,斤,2022-08-02 00:00:00

杏鲍菇,2.8,4.0,3.4,苏豫津,斤,2022-08-02 00:00:00

金针菇,3.0,4.0,3.5,辽鲁,斤,2022-08-02 00:00:00

油菜,1.5,2.0,1.75,,斤,2022-08-02 00:00:00

小白菜,1.5,2.5,2.0,,斤,2022-08-02 00:00:00

油麦菜,1.5,1.8,1.65,,斤,2022-08-02 00:00:00

奶白菜,0.8,1.5,1.15,,斤,2022-08-02 00:00:00

散生菜,1.5,2.0,1.75,,斤,2022-08-02 00:00:00

香葱,3.5,4.5,4.0,,斤,2022-08-02 00:00:00

茼蒿,6.0,7.0,6.5,,斤,2022-08-02 00:00:00

蒿子秆,4.0,5.0,4.5,,斤,2022-08-02 00:00:00

水萝卜,2.0,2.5,2.25,,斤,2022-08-02 00:00:00

樱桃萝卜,1.0,1.5,1.25,,斤,2022-08-02 00:00:00

香芹,2.0,2.5,2.25,,斤,2022-08-02 00:00:00

